chunk_id,timestamp,english,spanish_a,spanish_b,stt_latency_ms,latency_a_ms,latency_b_ms,e2e_latency_ms,true_e2e_ms,silence_delay_ms,queue_wait_ms,stt_confidence,tps_a,tps_b,qe_a,qe_b,utterance_dur,homophone_flags,near_miss_flags,bad_split,marian_similarity,marian_pt_ms,partial_stt_ms,marian_backend,word_stability_pct,gen_tokens_a,prompt_tokens_a,prefill_ms_a,ttft_ms_a,decode_ms_a,finish_reason_a,draft_tokens_a,draft_accept_a,speaker,timing_schema_version,source_lang,target_lang,session_kind,utterance_id,endpoint_reason,timing_source,speech_end_to_final_ms,vad_wait_ms,stt_queue_wait_ms,translation_queue_wait_ms,finalization_overhead_ms,broadcast_ms,input_audio_path
15,2026-09-09T20:20:06.586485,And what does a teacher love to do? A teacher loves to teach and bring people to understand,¿Y qué le encanta hacer a un profesor? A un profesor le encanta enseñar y hacer que la gente entienda,,206.2,805.5,0.0,1012.9,8979.5,7966.6,0.1,1.0,56.4,0.0,1.0,,7.46,,,,0.5,107.4,150.5,ct2-int8,0.5,24,45,52.87908297032118,360.2937079849653,445.1699170167558,stop,0,0.0,,2,en,es,replay,15,smart_cut,replay_realtime,1569.0,554.1,0.2,0.0,1.9,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
17,2026-09-09T20:20:10.928206,Well what does a savior love to do?,¿Qué le gusta hacer a un salvador?,,333.5,394.6,0.0,748.8,3304.7,2555.9,1.4,0.98,69.8,0.0,1.0,,2.62,,,,1.0,45.6,108.9,ct2-int8,1.0,11,35,43.45633299089968,221.07091697398573,173.5617920057848,stop,0,0.0,,2,en,es,replay,17,silence,replay_realtime,1238.8,489.6,1.6,0.0,0.3,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
18,2026-09-09T20:20:18.568909,Savior loves to save.,Salvador ama salvar.,,123.6,43.8,0.0,170.2,8094.7,7924.5,0.1,0.97,0.0,0.0,1.0,,2.05,,,,0.25,69.9,165.9,ct2-int8,0.188,,,,,,,,,,2,en,es,replay,18,smart_cut,replay_realtime,6127.7,5956.3,0.1,0.0,1.2,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
19,2026-09-09T20:20:21.354597,And God here is described as the Savior. He loves to save. He he's full of mercy. He's kind.,Y Dios aquí es descrito como el Salvador. Le encanta salvar. Está lleno de misericordia. Es amable.,,175.3,724.3,0.0,901.5,8912.3,8010.8,0.1,0.98,64.6,0.0,1.0,,7.74,,,,0.72,118.7,171.0,ct2-int8,0.737,23,53,91.53441694797948,349.1469160071574,375.154624984134,stop,0,0.0,,2,en,es,replay,19,smart_cut,replay_realtime,1169.5,266.5,0.2,0.0,1.1,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
20,2026-09-09T20:20:28.515960,"He's slow to anger, abounding in steadfast love. He's not willing that any should perish.","Es lento para la ira, rebosante de amor fiel. No quiere que ninguno perezca.",,148.9,702.1,0.0,860.8,8329.5,7468.7,8.3,0.99,55.8,0.0,0.85,,7.42,,,,0.35,55.1,143.3,ct2-int8,0.667,22,49,48.805832979269326,290.2209589956328,411.83316602837294,stop,0,0.0,,2,en,es,replay,20,silence,replay_realtime,1355.0,492.6,8.5,0.0,1.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
21,2026-09-09T20:20:32.214208,But he wants everyone to come to repentance.,Pero quiere que todos vengan al arrepentimiento.,,376.1,383.7,0.0,762.5,4534.9,3772.4,2.0,0.97,69.6,0.0,1.0,,3.78,,,,0.88,44.2,109.2,ct2-int8,0.875,11,35,43.356041016522795,209.50366702163592,174.20174996368587,stop,0,0.0,,2,en,es,replay,21,silence,replay_realtime,1245.3,481.9,2.1,0.0,0.8,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
22,2026-09-09T20:20:35.538464,He is a savior and he loves to save.,Él es un salvador y le encanta salvar.,,345.4,434.5,0.0,781.8,3438.1,2656.3,1.0,0.98,64.3,0.0,1.0,,2.66,,,,0.88,36.4,102.1,ct2-int8,1.0,12,36,44.9008330469951,230.23079201811925,204.30091698653996,stop,0,0.0,,2,en,es,replay,22,silence,replay_realtime,1273.6,491.4,1.1,0.0,0.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
23,2026-09-09T20:20:44.929867,"That also means that if he is the savior, God is the God is the one who does the saving.","Eso también significa que si él es el salvador, Dios es el Dios que hace la salvación.",,185.9,771.7,0.0,958.8,8930.3,7971.6,0.1,0.98,52.5,0.0,1.0,,5.47,,,,0.72,117.1,173.0,ct2-int8,0.68,22,48,56.45495798671618,336.21283300453797,435.46075001358986,stop,0,0.0,,2,en,es,replay,23,smart_cut,replay_realtime,3497.3,2537.4,0.2,0.0,0.8,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
24,2026-09-09T20:20:50.291319,"So his desire is that you be saved, but don't get it","Así que su deseo es que seas salvo, pero no lo consigas",,186.3,660.3,0.0,850.4,8857.8,8007.4,0.1,0.98,48.5,0.0,1.0,,4.0,,,Y,0.48,147.6,187.2,ct2-int8,0.423,15,41,57.16866703005508,333.95970799028873,326.3316250522621,stop,0,0.0,,2,en,es,replay,24,smart_cut,replay_realtime,4858.9,4007.4,0.3,0.0,1.0,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
25,2026-09-09T20:20:51.211218,"You know, don't get it twisted and think that therefore you go and save yourself.","Sabes, no te equivoques y no pienses que por eso vas y te salvas.",,346.6,573.3,0.0,1064.8,5777.4,4712.6,6.0,0.99,66.5,0.0,0.85,,4.67,,,,0.53,87.5,469.9,ct2-int8,0.667,22,45,44.06733298674226,224.3109999690205,349.0169590222649,stop,0,0.0,,2,en,es,replay,25,silence,replay_realtime,1554.8,488.5,142.8,0.1,1.4,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
26,2026-09-09T20:20:55.638342,God is the savior. He does all the saving.,Dios es el salvador. Él hace todo el salvación.,,425.1,439.6,0.0,913.6,4569.4,3655.7,2.1,0.98,66.3,0.0,1.0,,3.65,,,,0.64,56.3,108.5,ct2-int8,0.7,14,37,43.69858297286555,212.4319159775041,227.16850001597777,stop,0,0.0,,2,en,es,replay,26,silence,replay_realtime,1406.0,491.8,2.3,0.0,0.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
27,2026-09-09T20:21:03.871779,"And we're gonna look at here in a second what it is that God does, what he has done","Y vamos a ver aquí en un segundo lo que hace Dios, lo que ha hecho",,172.4,661.0,0.0,834.8,8721.2,7886.4,0.1,0.99,52.6,0.0,0.85,,6.14,,,,0.52,77.4,148.3,ct2-int8,0.65,18,48,57.27095797192305,301.51045898674056,359.4465000205673,stop,0,0.0,,2,en,es,replay,27,smart_cut,replay_realtime,2695.6,1860.0,0.2,0.1,0.7,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
28,2026-09-09T20:21:05.944956,to accomplish salvation for you and for me.,para lograr la salvación para ti y para mí.,,365.4,420.2,0.0,790.8,4768.2,3977.4,4.3,0.99,68.4,0.0,1.0,,3.94,,,,1.0,50.0,141.3,ct2-int8,1.0,12,35,43.932125030551106,228.78591698827222,191.41762499930337,stop,0,0.0,,2,en,es,replay,28,silence,replay_realtime,1280.8,489.3,4.4,0.0,0.6,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
29,2026-09-09T20:21:14.769892,Salvation really only occurs when when God does something that is completely outside of our ability to do.,La salvación realmente solo ocurre cuando Dios hace algo que está completamente fuera de nuestra capacidad de hacerlo.,,172.4,606.2,0.0,779.7,8749.1,7969.4,0.1,0.99,65.3,0.0,1.0,,7.87,,,,0.83,74.9,155.0,ct2-int8,0.938,21,46,43.691165978088975,268.1740000261925,338.0653749918565,stop,0,0.0,,2,en,es,replay,29,smart_cut,replay_realtime,922.0,140.4,0.2,0.0,1.8,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
30,2026-09-09T20:21:17.548823,Otherwise we wouldn't need to be saved.,De lo contrario no necesitaríamos ser salvados.,,382.3,39.0,0.0,428.3,3700.2,3271.9,6.7,0.99,0.0,0.0,1.0,,2.75,,,,1.0,48.1,119.0,ct2-int8,1.0,,,,,,,,,,2,en,es,replay,30,silence,replay_realtime,917.0,487.8,6.8,0.0,0.8,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
31,2026-09-09T20:21:24.060184,"If salvation was something we could do, then we wouldn't be in need of rescue.","Si la salvación fuera algo que pudiéramos hacer, no necesitaríamos rescate.",,418.2,531.8,0.0,955.1,6556.1,5601.0,3.9,0.99,66.4,0.0,1.0,,5.6,,,,0.92,167.0,144.5,ct2-int8,0.917,19,45,44.796833011787385,227.4692920036614,304.3218750390224,stop,0,0.0,,2,en,es,replay,31,silence,replay_realtime,1444.5,487.7,4.2,0.0,1.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
32,2026-09-09T20:21:26.118630,And so for my,Y así por mi,,356.2,28.8,0.0,387.1,1987.0,1599.9,1.8,0.95,0.0,0.0,1.0,,1.6,,,Y,0.33,24.3,88.5,ct2-int8,0.5,,,,,,,,,,2,en,es,replay,32,silence,replay_realtime,879.0,491.8,1.9,0.0,0.0,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(2_8_26)_BpIELcuh8O0.wav
