chunk_id,timestamp,english,spanish_a,spanish_b,stt_latency_ms,latency_a_ms,latency_b_ms,e2e_latency_ms,true_e2e_ms,silence_delay_ms,queue_wait_ms,stt_confidence,tps_a,tps_b,qe_a,qe_b,utterance_dur,homophone_flags,near_miss_flags,bad_split,marian_similarity,marian_pt_ms,partial_stt_ms,marian_backend,word_stability_pct,gen_tokens_a,prompt_tokens_a,prefill_ms_a,ttft_ms_a,decode_ms_a,finish_reason_a,draft_tokens_a,draft_accept_a,speaker,timing_schema_version,source_lang,target_lang,session_kind,utterance_id,endpoint_reason,timing_source,speech_end_to_final_ms,vad_wait_ms,stt_queue_wait_ms,translation_queue_wait_ms,finalization_overhead_ms,broadcast_ms,input_audio_path
11,2026-09-09T20:23:34.552107,Uh and also,Uh y también,,100.2,24.1,0.0,127.4,8097.6,7970.2,0.2,0.93,0.0,0.0,1.0,,1.18,,,,0.1,131.1,208.7,ct2-int8,0.08,,,,,,,,,,2,en,es,replay,11,smart_cut,replay_realtime,6951.3,6823.8,0.6,0.0,0.2,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
12,2026-09-09T20:23:36.692085,"Um th neither of these guys kept the law, but one of them uh woke up with God and the other one woke up with the devil.","Uno de esos dos no respetaba la ley, pero uno de ellos se despertó con Dios y el otro se despertó con el diablo.",,224.0,858.6,0.0,1084.1,9090.3,8006.2,0.1,0.98,56.5,0.0,1.0,,6.82,,,,0.64,118.7,204.2,ct2-int8,0.826,31,55,45.257915975525975,292.0078330207616,566.6366670047864,stop,0,0.0,,2,en,es,replay,12,smart_cut,replay_realtime,2275.3,1190.1,0.6,0.0,1.0,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
13,2026-09-09T20:23:38.372012,"I want to ask again, are you saved? Um","Quiero preguntar de nuevo, ¿estás guardado? Um",,277.3,460.8,0.0,743.4,3954.8,3211.4,3.6,0.98,60.5,0.0,1.0,,3.17,,,,0.62,39.8,102.3,ct2-int8,0.833,14,37,44.364625005982816,208.0467080231756,252.72254197625443,stop,0,0.0,,2,en,es,replay,13,silence,replay_realtime,1235.3,491.3,3.7,0.0,0.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
14,2026-09-09T20:23:46.639445,They were both sinners. That is w uh very that that is very uh clear clear to see. I mean these guys,"Ambos eran pecadores. Eso es muy muy claro de ver. Quiero decir, estos tipos",,198.3,672.7,0.0,945.4,8793.4,7848.0,0.3,0.98,62.6,0.0,0.85,,5.66,,,,0.43,92.7,223.9,ct2-int8,0.529,20,50,57.462291966658086,334.78183404076844,337.8819579957053,stop,0,0.0,,2,en,es,replay,14,smart_cut,replay_realtime,3294.9,2348.5,0.4,71.0,1.0,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
15,2026-09-09T20:23:52.257087,clearly weren't I mean they're they were being crucified and that is um,"claramente no, quiero decir que estaban siendo crucificados y eso es um",,216.4,688.9,0.0,907.2,8911.5,8004.2,0.1,0.99,47.6,0.0,1.0,,4.29,,,,0.36,103.9,187.6,ct2-int8,0.409,16,43,55.76770898187533,335.3477920172736,353.53704198496416,stop,0,0.0,,2,en,es,replay,15,smart_cut,replay_realtime,4624.7,3716.2,0.2,0.0,1.2,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
16,2026-09-09T20:23:56.762360,uh the most brutal way uh a man uh an any person can uh can be put to death. And yet these were these guys were both sinners,"uh la forma más brutal uh un hombre uh cualquier persona puede uh ser puesto a muerte. Y sin embargo, estos eran estos tipos eran ambos pecadores",,242.1,876.8,0.0,1120.7,9128.7,8008.0,0.1,0.97,54.8,0.0,1.0,,6.5,,,,0.2,52.0,194.1,ct2-int8,0.625,31,55,44.289875018876046,294.7318750084378,582.0315839955583,stop,0,0.0,,2,en,es,replay,16,smart_cut,replay_realtime,2634.0,1512.0,0.2,0.0,1.4,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
17,2026-09-09T20:24:00.574652,"But uh one of them woke up in heaven and the other one woke up in hell. Let me ask you again, are you saved?","Pero eh uno de ellos se despertó en el cielo y el otro se despertó en el infierno. Déjame preguntarte de nuevo, ¿estás salvo?",,411.3,851.0,0.0,1278.0,6445.3,5167.3,14.3,0.99,58.1,0.0,1.0,,5.12,,,,0.67,85.4,164.5,ct2-int8,1.0,36,54,44.65645900927484,212.58574997773394,638.3757500443608,stop,0,0.0,,2,en,es,replay,17,silence,replay_realtime,1774.4,495.0,14.5,0.0,1.1,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
18,2026-09-09T20:24:07.875847,I I just want you to to to think about that because you have these two men who are similar but also different. And,Solo quiero que pienses en eso porque tienes estos dos hombres que son similares pero también diferentes. Y,,476.4,612.8,0.0,1094.3,8262.4,7168.2,3.1,0.98,55.6,0.0,1.0,,7.36,,,Y,0.79,62.3,146.2,ct2-int8,0.889,21,51,44.0343749942258,215.51741700386629,397.2909160074778,stop,0,0.0,,2,en,es,replay,18,silence,replay_realtime,1587.8,491.7,3.2,0.0,1.6,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
19,2026-09-09T20:24:15.840368,Uh one of them ended up in paradise and the other one ended up in uh torment.,Uno de ellos terminó en el paraíso y el otro terminó en el tormento.,,156.9,742.0,0.0,962.4,8659.7,7697.4,0.1,0.98,46.6,0.0,0.85,,4.83,,,,0.83,89.8,192.7,ct2-int8,0.875,18,44,57.45249998290092,333.8042080285959,408.1693749758415,stop,0,0.0,,2,en,es,replay,19,smart_cut,replay_realtime,4144.5,3180.7,0.2,59.3,1.4,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
20,2026-09-09T20:24:20.927493,"Are you saved? And you might be thinking, well, I'm not like these two men. Well you you are. You are. Um whether you want to uh admit it or not.","¿Estás salvo? Y podrías estar pensando, bueno, no soy como estos dos hombres. Bueno, tú lo eres. Lo eres. Eh, ya sea que quieras admitirlo o no.",,214.2,996.9,0.0,1218.6,9230.1,8011.5,5.2,0.97,58.0,0.0,1.0,,8.0,,,,0.29,494.1,189.8,ct2-int8,0.139,41,66,50.49741704715416,272.3161249887198,724.5481669669971,stop,0,0.0,,2,en,es,replay,20,hard_cut,replay_realtime,1231.7,11.4,5.4,0.7,1.6,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
21,2026-09-09T20:24:28.822883,"We we are all like these two men. Obviously, you know, I hope anyone hasn't I hope no one's committed murder. Um and if you do then uh","Todos somos como estos dos hombres. Obviamente, ya sabes, espero que nadie haya cometido asesinato. Eh y si lo haces entonces eh",,237.4,874.2,0.0,1112.9,9083.4,7970.6,0.1,0.98,55.6,0.0,1.0,,7.65,,,,0.32,53.6,212.9,ct2-int8,0.875,28,62,46.19395796908066,352.50491596525535,521.6815840103664,stop,0,0.0,,2,en,es,replay,21,smart_cut,replay_realtime,1479.3,364.7,0.2,0.0,1.7,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
22,2026-09-09T20:24:32.820478,You should probably go turn yourself in. Um,Probablemente deberías ir a entregarte. Um,,432.6,502.5,0.0,943.5,5476.2,4532.7,7.4,0.98,45.5,0.0,1.0,,3.97,,,,0.5,28.8,121.1,ct2-int8,1.0,11,35,45.47725000884384,238.09254204388708,264.44120798259974,stop,0,0.0,,2,en,es,replay,22,silence,replay_realtime,1445.0,500.5,7.6,0.0,0.8,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
23,2026-09-09T20:24:41.461267,"But I hope no one has, you know, committed murder. You know, again, like I said, it doesn't matter what kind of sin you've committed, we've all sinned, whether that's","Pero espero que nadie haya cometido asesinato. Sabes, de nuevo, como dije, no importa qué tipo de pecado hayas cometido, todos hemos pecado, ya sea",,301.0,1166.7,0.0,1469.6,9216.2,7746.6,0.1,0.98,55.0,0.0,0.85,,6.85,,,,0.67,150.7,311.5,ct2-int8,0.679,33,72,68.3606670354493,549.0386660094373,617.6909999921918,stop,0,0.0,,2,en,es,replay,23,smart_cut,replay_realtime,2630.0,1157.7,0.2,0.0,2.7,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
24,2026-09-09T20:24:47.766393,taking something that you shouldn't have or uh you know maybe stealing candy,"tomar algo que no deberías o eh ya sabes, tal vez robar dulces",,176.0,747.6,0.0,925.0,8933.7,8008.7,0.1,0.99,44.6,0.0,0.85,,4.06,,,,0.48,129.8,200.7,ct2-int8,0.462,18,41,57.157416013069444,326.5885000000708,421.0408750222996,stop,0,0.0,,2,en,es,replay,24,smart_cut,replay_realtime,4871.2,3944.7,0.2,0.0,1.5,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
25,2026-09-09T20:24:52.280094,Or um uh lying to your mom whenever she tells you to do something and you say you do it. Um that is we we are all we are all sinners.,"O um eh mentirle a tu mamá cada vez que te dice que hagas algo y tú dices que lo haces. Um eso es nosotros, todos somos pecadores.",,489.9,907.3,0.0,1404.6,9383.8,7979.2,5.5,0.99,55.6,0.0,1.0,,7.94,,,,0.45,70.1,198.3,ct2-int8,0.778,35,59,47.7972500375472,253.15125001361594,654.1829580091871,stop,0,0.0,,2,en,es,replay,25,silence,replay_realtime,1897.0,491.2,5.6,0.0,1.2,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
26,2026-09-09T20:24:56.612461,Um and these two and in in these two where we're paying for,Um y estos dos y en estos dos por los que estamos pagando,,448.7,482.4,0.0,936.0,5000.5,4064.5,2.4,0.96,64.6,0.0,1.0,,4.06,,,Y,0.55,49.4,121.4,ct2-int8,0.9,15,41,44.51470804633573,230.09333398658782,252.27804097812623,stop,0,0.0,,2,en,es,replay,26,silence,replay_realtime,1429.5,492.2,2.5,0.1,1.2,0.0,/Users/willem/Code/vibes/SRTranslate/stark_data/replay/Gospel_Message_(12_14_25)_5D2rOMvkwrk.wav
